PROJECT,CLASS,TESTCASE,TIME
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldSetAndGetProperty[FieldAccess/boxedDoubleArray],0.001
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldUseClassPropertyAccessorFactory[FieldAccess/boxedDoubleArray],0.001
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldSetAndGetProperty[PropertyAccess/boxedDoubleArray],0.001
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldUseClassPropertyAccessorFactory[PropertyAccess/boxedDoubleArray],0.001
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldSetAndGetProperty[PrivateFinalFieldAccess/boxedDoubleArray],0.002
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldUseClassPropertyAccessorFactory[PrivateFinalFieldAccess/boxedDoubleArray],0.001
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldSetAndGetProperty[PrivateFinalPropertyAccess/boxedDoubleArray],0.005
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldUseClassPropertyAccessorFactory[PrivateFinalPropertyAccess/boxedDoubleArray],0
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldSetAndGetProperty[FieldAccess/primitiveLong],0.002
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldUseClassPropertyAccessorFactory[FieldAccess/primitiveLong],0
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldSetAndGetProperty[PropertyAccess/primitiveLong],0.002
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldUseClassPropertyAccessorFactory[PropertyAccess/primitiveLong],0
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldSetAndGetProperty[PrivateFinalFieldAccess/primitiveLong],0.006
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldUseClassPropertyAccessorFactory[PrivateFinalFieldAccess/primitiveLong],0.001
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldSetAndGetProperty[PrivateFinalPropertyAccess/primitiveLong],0.004
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldUseClassPropertyAccessorFactory[PrivateFinalPropertyAccess/primitiveLong],0.001
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldSetAndGetProperty[FieldAccess/primitiveLongArray],0.001
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldUseClassPropertyAccessorFactory[FieldAccess/primitiveLongArray],0.001
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldSetAndGetProperty[PropertyAccess/primitiveLongArray],0.001
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldUseClassPropertyAccessorFactory[PropertyAccess/primitiveLongArray],0.001
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldSetAndGetProperty[PrivateFinalFieldAccess/primitiveLongArray],0.002
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldUseClassPropertyAccessorFactory[PrivateFinalFieldAccess/primitiveLongArray],0.001
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldSetAndGetProperty[PrivateFinalPropertyAccess/primitiveLongArray],0.005
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldUseClassPropertyAccessorFactory[PrivateFinalPropertyAccess/primitiveLongArray],0.001
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldSetAndGetProperty[FieldAccess/boxedLong],0.001
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldUseClassPropertyAccessorFactory[FieldAccess/boxedLong],0
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldSetAndGetProperty[PropertyAccess/boxedLong],0.002
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldUseClassPropertyAccessorFactory[PropertyAccess/boxedLong],0
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldSetAndGetProperty[PrivateFinalFieldAccess/boxedLong],0.003
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldUseClassPropertyAccessorFactory[PrivateFinalFieldAccess/boxedLong],0
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldSetAndGetProperty[PrivateFinalPropertyAccess/boxedLong],0.005
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldUseClassPropertyAccessorFactory[PrivateFinalPropertyAccess/boxedLong],0.001
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldSetAndGetProperty[FieldAccess/boxedLongArray],0.001
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldUseClassPropertyAccessorFactory[FieldAccess/boxedLongArray],0
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldSetAndGetProperty[PropertyAccess/boxedLongArray],0.001
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldUseClassPropertyAccessorFactory[PropertyAccess/boxedLongArray],0.001
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldSetAndGetProperty[PrivateFinalFieldAccess/boxedLongArray],0.003
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldUseClassPropertyAccessorFactory[PrivateFinalFieldAccess/boxedLongArray],0
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldSetAndGetProperty[PrivateFinalPropertyAccess/boxedLongArray],0.005
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldUseClassPropertyAccessorFactory[PrivateFinalPropertyAccess/boxedLongArray],0
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldSetAndGetProperty[FieldAccess/string],0.001
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldUseClassPropertyAccessorFactory[FieldAccess/string],0.001
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldSetAndGetProperty[PropertyAccess/string],0.001
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldUseClassPropertyAccessorFactory[PropertyAccess/string],0.001
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldSetAndGetProperty[PrivateFinalFieldAccess/string],0.002
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldUseClassPropertyAccessorFactory[PrivateFinalFieldAccess/string],0.001
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldSetAndGetProperty[PrivateFinalPropertyAccess/string],0.004
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldUseClassPropertyAccessorFactory[PrivateFinalPropertyAccess/string],0.001
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldSetAndGetProperty[FieldAccess/stringArray],0.001
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldUseClassPropertyAccessorFactory[FieldAccess/stringArray],0
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldSetAndGetProperty[PropertyAccess/stringArray],0.002
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldUseClassPropertyAccessorFactory[PropertyAccess/stringArray],0
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldSetAndGetProperty[PrivateFinalFieldAccess/stringArray],0.003
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldUseClassPropertyAccessorFactory[PrivateFinalFieldAccess/stringArray],0.001
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldSetAndGetProperty[PrivateFinalPropertyAccess/stringArray],0.004
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryDatatypeTests,shouldUseClassPropertyAccessorFactory[PrivateFinalPropertyAccess/stringArray],0
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryEntityTypeTests,getIdentifierOfClassBasedEntity,0
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryEntityTypeTests,getIdentifierOfInterfaceBasedEntity,0
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryTests,shouldFailOnNullBean[InnerPrivateType/privateField],0.027
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryTests,accessorShouldDeclareConstructor[InnerPrivateType/privateField],0.008
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryTests,getPropertyShouldFailOnUnhandledProperty[InnerPrivateType/privateField],0.007
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryTests,shouldSetAndGetProperty[InnerPrivateType/privateField],0.025
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryTests,setPropertyShouldFailOnUnhandledProperty[InnerPrivateType/privateField],0.005
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryTests,shouldUseClassPropertyAccessorFactory[InnerPrivateType/privateField],0.001
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryTests,shouldFailOnNullBean[InnerPrivateType/packageDefaultField],0.005
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryTests,accessorShouldDeclareConstructor[InnerPrivateType/packageDefaultField],0.004
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryTests,getPropertyShouldFailOnUnhandledProperty[InnerPrivateType/packageDefaultField],0.009
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryTests,shouldSetAndGetProperty[InnerPrivateType/packageDefaultField],0.005
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryTests,setPropertyShouldFailOnUnhandledProperty[InnerPrivateType/packageDefaultField],0.004
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryTests,shouldUseClassPropertyAccessorFactory[InnerPrivateType/packageDefaultField],0.002
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryTests,shouldFailOnNullBean[InnerPrivateType/protectedField],0.004
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryTests,accessorShouldDeclareConstructor[InnerPrivateType/protectedField],0.005
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryTests,getPropertyShouldFailOnUnhandledProperty[InnerPrivateType/protectedField],0.004
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryTests,shouldSetAndGetProperty[InnerPrivateType/protectedField],0.004
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryTests,setPropertyShouldFailOnUnhandledProperty[InnerPrivateType/protectedField],0.005
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryTests,shouldUseClassPropertyAccessorFactory[InnerPrivateType/protectedField],0.001
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryTests,shouldFailOnNullBean[InnerPrivateType/publicField],0.004
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryTests,accessorShouldDeclareConstructor[InnerPrivateType/publicField],0.004
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryTests,getPropertyShouldFailOnUnhandledProperty[InnerPrivateType/publicField],0.004
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryTests,shouldSetAndGetProperty[InnerPrivateType/publicField],0.003
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryTests,setPropertyShouldFailOnUnhandledProperty[InnerPrivateType/publicField],0.003
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryTests,shouldUseClassPropertyAccessorFactory[InnerPrivateType/publicField],0.001
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryTests,shouldFailOnNullBean[InnerPrivateType/privateProperty],0.003
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryTests,accessorShouldDeclareConstructor[InnerPrivateType/privateProperty],0.004
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryTests,getPropertyShouldFailOnUnhandledProperty[InnerPrivateType/privateProperty],0.004
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryTests,shouldSetAndGetProperty[InnerPrivateType/privateProperty],0.004
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryTests,setPropertyShouldFailOnUnhandledProperty[InnerPrivateType/privateProperty],0.005
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryTests,shouldUseClassPropertyAccessorFactory[InnerPrivateType/privateProperty],0.001
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryTests,shouldFailOnNullBean[InnerPrivateType/packageDefaultProperty],0.004
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryTests,accessorShouldDeclareConstructor[InnerPrivateType/packageDefaultProperty],0.003
spring-data-commons,org.springframework.data.mapping.model.ClassGeneratingPropertyAccessorFactoryTests,getPropertyShouldFailOnUnhandledProperty[InnerPrivateType/packageDefaultProperty],0.004
